traj,tr,delay,mc,boot,gap_h_minus_t3,gap_h_minus_t3_ci_lo,gap_h_minus_t3_ci_hi,energy_relief,energy_relief_ci_lo,energy_relief_ci_hi,abs_relief,abs_relief_ci_lo,abs_relief_ci_hi,osc_change_pct,osc_change_pct_ci_lo,osc_change_pct_ci_hi,edot_change_pct,edot_change_pct_ci_lo,edot_change_pct_ci_hi,tail_delta,tail_delta_ci_lo,tail_delta_ci_hi,raw_cos_vel,raw_cos_vel_ci_lo,raw_cos_vel_ci_hi,mechanism_class_mean
lemniscate,0.2,56,50,1000,0.30829541096029833,0.29096317934925975,0.325308400662565,0.8122045862547638,0.8004266515485746,0.8239669059453036,0.7056695257698813,0.6881389987874565,0.7231721067455865,-11.889750737528455,-12.491148973555335,-11.279644501400377,-12.778747547776577,-15.091194615541722,-10.454847803696177,-0.044792439153439154,-0.04586269841269842,-0.04358201058201058,-0.993046406760925,-0.9932569115328121,-0.992845823507122,benefit
lemniscate,0.2,68,50,1000,0.31909931115782386,0.28836573576158486,0.3521680626873712,0.7890861195168329,0.7747474855449102,0.8026769342883974,0.5947386231396145,0.5751447597577439,0.6155540360879491,-10.454669019279168,-11.455856457068986,-9.509908005926855,-8.871590942994153,-11.990023229172722,-5.724161265097072,-0.04519777777777778,-0.04666150793650794,-0.0435765873015873,-0.9925459858286365,-0.9927404902526327,-0.9923489414570692,benefit
lemniscate,0.3,0,50,1000,-0.13017515117892167,-0.13769011987057198,-0.12252354744849117,-0.18828310396520953,-0.22530409906922746,-0.14855874895562568,-0.09548708961124454,-0.12276461086778247,-0.06544398778122099,55.606982616446025,51.611356679452456,60.14580293819084,51.671943928207405,43.56127969841256,60.34519819691062,0.22242420634920637,0.2083596560846561,0.23577738095238096,-0.9666855426163324,-0.9674996846182842,-0.9658699814790185,harm_with_local_reversal
lemniscate,0.3,8,50,1000,-0.6577895858246133,-0.7285813670606862,-0.5763793672728009,0.7895026658390877,0.7634573188818494,0.817390597211741,0.5484250534803289,0.5087264901842083,0.595409453478974,138.92290373283166,121.84273054193827,154.0377612030827,740.906577085516,645.8573404531967,842.9252231329205,0.6536886084656084,0.5777025132275131,0.7220489417989417,-0.9847797013615043,-0.9862608511110738,-0.9832252885670882,harm_cost_dominance
lemniscate,0.3,18,50,1000,-0.25521366815520147,-0.32880025030835996,-0.1712829620822466,0.8811856517487149,0.8588473239260118,0.9027076622463822,0.7891279920183013,0.7548802509390874,0.8235808754013016,27.271015960327027,18.319463990449236,35.5636470138286,710.9341283790278,604.5840875506464,810.9004849887287,0.3504960211640212,0.2809537037037037,0.41350291005291007,-0.9841239645985901,-0.9854235743224848,-0.9826056633142366,harm_cost_dominance
lemniscate,0.3,26,50,1000,0.34321469040878755,0.3332926673353015,0.35312037428932597,0.6278833484043278,0.6093582254014093,0.6471222814225541,0.5680418022097568,0.5482532359102252,0.5886894795152912,-28.16369286075908,-28.840286264023717,-27.493629447288267,-33.92666636607137,-40.7547655300825,-25.979680167227166,-0.04681704761904762,-0.048052910052910056,-0.045465608465608466,-0.9722024262558311,-0.9729575692670798,-0.9714100357633162,benefit
lemniscate,0.3,34,50,1000,0.33467723544705247,0.32155021796278127,0.3479947065317977,0.5482656018254091,0.5163765905081511,0.5799771351852037,0.48489504015052465,0.44724365927688375,0.5190709272267073,-21.25798265065781,-22.02334849298872,-20.482745831481346,52.424790911860526,30.406672649351613,76.07928285402195,-0.0440617671957672,-0.045465873015873015,-0.04261891534391534,-0.9764954118782491,-0.9789283070514878,-0.9741312215295701,benefit
lemniscate,0.3,44,50,1000,0.5015040323438583,0.4647513781152899,0.5417658548948945,0.49233703756123826,0.4367669143105502,0.5425997204103206,0.406547084565467,0.34065973601967037,0.465951619336599,-24.252771728209648,-26.146210376983262,-22.46836378452272,22.619157074405077,12.331132548959136,33.66128171001685,-0.0471596455026455,-0.04820648148148148,-0.045941402116402116,-0.9793446121245618,-0.9813871977380553,-0.9774487711422444,benefit
lemniscate,0.3,56,50,1000,0.43215858858774525,0.4157548542003132,0.4476693074752514,0.6005680905007644,0.5848294853480644,0.6172333234300174,0.5034170736249305,0.484777772144876,0.5211705539934661,-16.9838056532564,-17.54173905774486,-16.40716382130352,-21.631467913792513,-24.503206552665223,-18.65105854490537,-0.04666771957671958,-0.047703835978835984,-0.045523015873015875,-0.9757670084286162,-0.9763495228066379,-0.9751526042966406,benefit
lemniscate,0.3,68,50,1000,0.5380334887648149,0.49833299986316953,0.5767696226448594,0.5739429171666054,0.5481682084709961,0.5996596772906423,0.41354036501533165,0.38420355756971697,0.441468421323498,-17.550013665858533,-18.73571965722265,-16.345977729446904,-16.81982415346455,-19.033760596366793,-14.34314296247979,-0.04745806878306878,-0.04851362433862434,-0.04622738095238095,-0.9763415205247687,-0.977092104444238,-0.9755700628102939,benefit
lemniscate,0.4,0,50,1000,-0.12047061682512747,-0.12568842472290898,-0.11499879167336713,0.44211260358098686,0.43141837176704767,0.4534549101906329,0.3164941337086119,0.3089763750203154,0.32476780884390666,54.52983609516751,51.39359123335375,57.463797827480334,70.54284844599684,62.89006434595679,78.51083251877733,0.19275306878306878,0.1830792328042328,0.20297989417989418,-0.9855502385569175,-0.985812066286946,-0.9852683014963354,harm_cost_dominance
lemniscate,0.4,8,50,1000,-0.5593731628069063,-0.6602534349681093,-0.45939515455993507,0.6602447233747144,0.6084436223524309,0.7166940813660151,0.5324551997230176,0.4673483315796042,0.6051409808925582,118.5821062472693,97.04062925972507,139.67453006404892,754.6921113374946,640.8752645612858,882.8737462357412,0.5620884074074074,0.4663560846560847,0.664693253968254,-0.9917520208153093,-0.9921211512803545,-0.9913586340886721,harm_cost_dominance
lemniscate,0.4,18,50,1000,-0.24260252194169993,-0.3336675053483867,-0.14612488656594808,0.6541602669781953,0.6332686538723186,0.6758916201115541,0.3967093386078931,0.37726435011182835,0.41342920396362787,23.44481456326021,12.702944243094063,33.67334628898645,749.4410116288219,636.1021694521557,855.6564572243108,0.3826108201058201,0.30343637566137566,0.4556800264550265,-0.9915231862586825,-0.9919464414977236,-0.9910633041340636,harm_cost_dominance
lemniscate,0.4,26,50,1000,0.45262148393963364,0.4435816706625456,0.4614049876929544,0.2787211550830601,0.2648506412410405,0.2927909915867688,0.1362795715124127,0.12290178919488846,0.1496028448754349,-37.06954364334393,-37.61647063923804,-36.48752056511503,-36.05687251770064,-41.80841959430517,-30.26093118011512,-0.04955525396825397,-0.04985714285714286,-0.04915859788359788,-0.988569950229591,-0.9888301759123462,-0.9883056457654537,benefit
lemniscate,0.4,34,50,1000,0.5925049441930303,0.5706332149565638,0.6095418845528441,0.12387713265521205,0.1155745671667926,0.13222768251379743,0.023466386819182204,0.013765405385378536,0.033413080981849266,-37.346088829538495,-38.38623337987431,-35.996746447105764,-34.99451982739505,-46.87423403554046,-18.034868935960482,-0.04901986243386243,-0.04957671957671958,-0.04835965608465608,-0.9862668218790663,-0.9868251976341496,-0.9857893680514538,benefit
lemniscate,0.4,44,50,1000,0.7318217880122444,0.710700794746287,0.7512907831249123,0.20754454662598748,0.19495587066085537,0.21878163023781286,0.12733240731398865,0.11548089429066671,0.1392586571968688,-35.56666670243036,-36.48540226689231,-34.54526285248619,36.95727339277101,25.6045120092748,48.05074171401548,-0.04982525396825397,-0.049978835978835984,-0.04960317460317461,-0.9932098975708831,-0.9939350017818748,-0.9923650969646627,benefit
lemniscate,0.4,56,50,1000,0.6544949440971909,0.6326635734077297,0.6778678591017557,0.23963937456803747,0.22952073511310903,0.2485554085508298,0.16405965476069106,0.15535219811428147,0.173589132619293,-25.603565494267226,-26.42946647943056,-24.83431714803648,-28.280019885709866,-31.740822819145695,-25.03234065075484,-0.04989693650793651,-0.05,-0.04971957671957672,-0.9890845079963969,-0.989401519086959,-0.9887915091690387,benefit
lemniscate,0.4,68,50,1000,0.9079564048293871,0.8775007803011861,0.9398488875317962,0.19538931723204112,0.17924824997409108,0.210996599065369,0.10919632201392579,0.09642622012573424,0.12199381604319479,-29.41351275427748,-30.307405055063352,-28.564974670039337,-34.430825584712935,-37.56282914170698,-31.53546592527435,-0.049974301587301595,-0.05,-0.04990476190476191,-0.9882183349222898,-0.9885948356154518,-0.98787300859814,benefit
zigzag,0.2,0,50,1000,0.22445013042093234,0.18466662411105533,0.26810109677619487,-0.06983686310672738,-0.12371564652859764,-0.009548502231411954,0.04942963291695061,-0.010584070726627566,0.1111557499233084,-6.255189119152845,-8.597351783650277,-3.668881704712222,10.041968129599784,7.544308566623196,12.295381519577484,-0.04499528571428572,-0.04793650793650794,-0.041073809523809526,-0.9932300373461271,-0.9936253006134844,-0.9927772023046728,benefit
zigzag,0.2,8,50,1000,0.04106505904346112,0.007937740056631948,0.07201367176293755,0.7992382366442234,0.7878282703241997,0.8109313215610484,0.7317014506596361,0.7125822748858025,0.7501338423134434,-2.4017233691035402,-5.625722122412275,1.1985978176768726,-1.5103425222239806,-4.207915990660303,1.216364796055453,-0.012315708994708997,-0.03195859788359789,0.013920899470899457,-0.9937587334203963,-0.9939778627514695,-0.9935595569009471,benefit
zigzag,0.2,18,50,1000,0.06359076320878805,0.04086736902189313,0.08927371171835834,0.6664886538010644,0.6321269903439909,0.7016830059938739,0.806380650032466,0.7842579865482094,0.8297874271188531,-7.616302102705417,-10.041388408290175,-5.287372009450843,-8.589013510301957,-17.078417156330055,0.11548413349482885,-0.0021318253968253984,-0.0161537037037037,0.011374206349206346,-0.9941913686205498,-0.9943763946199159,-0.9940085873181354,benefit
zigzag,0.2,26,50,1000,0.13318662524405717,0.1215223541960068,0.1456848580086367,0.853551667408574,0.8241798472072015,0.8823851126502147,0.8841987273920924,0.8611562583088618,0.9072999386997624,-10.239845953972223,-11.110739289623872,-9.511461824122827,-29.700239001478753,-31.63750818748944,-27.779144014819792,-0.03606885185185185,-0.03772050264550265,-0.03416891534391534,-0.9922786740581412,-0.9924834335367206,-0.992072331460861,benefit
zigzag,0.2,34,50,1000,0.1392902013045167,0.12489066638577463,0.15287629724597976,0.9534783937776595,0.9428650111747191,0.9613789646099369,0.947981101007926,0.9348556784239853,0.9573712913329435,-6.280728941161127,-6.833305242406668,-5.685417035268133,-1.5112625546938565,-3.2089938317039928,0.2847442119399707,-0.0063829894179894195,-0.008429365079365082,-0.004158068783068785,-0.9938026434054343,-0.9939215911548259,-0.9936787229742108,benefit
zigzag,0.2,44,50,1000,0.1962788971007297,0.18291137610465422,0.21010163996281617,0.9561818795310053,0.9525668046217403,0.9596825492860787,0.8941523913063731,0.8846511557798825,0.9032799199756729,-7.610533944217714,-8.068303816417272,-7.157964458214499,-1.9749884838051874,-3.867110437408143,-0.21690668170919447,0.006251994708994708,0.003782142857142851,0.008576851851851846,-0.9937542356776541,-0.9939176381640504,-0.9936004861803781,benefit
zigzag,0.2,56,50,1000,0.20555818593451455,0.18746660355640127,0.2231478746865411,0.9456965116634226,0.9430523774563507,0.9481552419432645,0.855967972546704,0.8491547032010766,0.8631628011672946,-6.1424527647801535,-6.615057696857555,-5.637295966686913,-5.457973489308089,-7.375690737620823,-3.660308383794788,-0.011095301587301588,-0.012640211640211639,-0.009592063492063497,-0.9939702744899341,-0.9941333284022075,-0.9937970589660144,benefit
zigzag,0.2,68,50,1000,-0.0074825709069690945,-0.051305980196708026,0.03559142992732726,0.76113357316284,0.7499977770397136,0.7728225172735131,0.6319529764292247,0.6184896458260507,0.6465368914837046,2.440061724774942,1.0860303529931898,3.750994626947143,-8.999383709698384,-11.338626398210318,-6.466695928714899,0.006673026455026454,0.0008305555555555526,0.013087169312169312,-0.9937528132095514,-0.993942242400765,-0.9935684594854646,harm_or_neutral_unclear
zigzag,0.3,0,50,1000,0.21607840286715022,0.1679374115430078,0.26461937664894275,-0.03773791151797524,-0.07266779758124692,-0.001529823670467801,-0.1353720801747651,-0.17018171424354683,-0.09926599581187813,-6.584189628645246,-8.604716465459676,-4.493623784145271,4.908671133833785,3.301538262612181,6.423908423639725,-0.04032593121693122,-0.04460886243386244,-0.03518320105820106,-0.9923055599778876,-0.9926097765464124,-0.9919854196397474,benefit
zigzag,0.3,8,50,1000,0.006740451829573532,-0.033011044940617615,0.04704084993736091,0.5877760239709876,0.564806327564192,0.6129398906414205,0.5699499210449439,0.5229723802903847,0.6176706245743252,-3.5700072894863295,-7.253677151426408,0.22971766142993633,-1.9036904984666707,-4.456501746164657,0.5366051193042202,0.006717931216931216,-0.014435582010582015,0.030637433862433866,-0.9928606156177096,-0.9934251792602853,-0.9923149640201813,benefit
zigzag,0.3,18,50,1000,0.10292758684806103,0.08087439887864625,0.12417109813007574,0.2704132104108104,0.15252372928568653,0.3815711861385001,0.41099367771539347,0.3396159599610426,0.47992493051147656,-7.685341441198442,-10.256051066016779,-5.178574079206184,-14.169572380324007,-21.263441138124826,-7.595084559801064,-0.004326375661375662,-0.015445899470899471,0.006921164021164017,-0.9858234784370111,-0.9870630591322105,-0.9844839735168655,benefit
zigzag,0.3,26,50,1000,0.2644538874286124,0.24895373951197566,0.27896476121918057,0.575685266702656,0.5491537661932604,0.6027571403514959,0.5837392798968778,0.5634933624266597,0.6045686700635887,-19.475530784489884,-20.895928817894312,-18.152863254548006,-47.125417410814876,-49.76096446084627,-44.626412781774064,-0.043878227513227515,-0.0451218253968254,-0.04256600529100529,-0.9796417127768355,-0.9808422022673077,-0.9784897992136161,benefit
zigzag,0.3,34,50,1000,0.23827407713450324,0.22338410746169066,0.2534598403678536,0.5984026104750225,0.5835104483850087,0.6129705038782872,0.5307295669930644,0.5152295805478811,0.5456797486231086,-10.855507688228933,-11.480682382319873,-10.26872605648727,-12.398316931876225,-14.84339377887067,-9.986926296045388,-0.019638343915343918,-0.022270767195767194,-0.01707314814814815,-0.9738870721605307,-0.9746083155313137,-0.9731841574468539,benefit
zigzag,0.3,44,50,1000,0.27807715147112283,0.2630658991864057,0.29363590304315684,0.7020089527475787,0.6821225068576666,0.7209359263549533,0.6021916639510292,0.581263612423779,0.6224820552650436,-10.567751519521028,-11.08773165824054,-10.056988340928841,-8.25179074770096,-10.12982213835376,-6.393960713538907,-0.0009951693121693136,-0.0033813492063492056,0.0015038359788359737,-0.978774474211433,-0.9793781156057435,-0.9780886137175591,benefit
zigzag,0.3,56,50,1000,0.2955759184618646,0.27563630235136183,0.31656928786822547,0.7751326463646795,0.7606965453133913,0.7895225392101212,0.6410572138834774,0.6261439700838207,0.6560241729543795,-9.429223744495754,-9.989675508646572,-8.891070392980062,-6.244784361305387,-8.489242131517651,-3.8823137308029967,-0.014105714285714287,-0.01565634920634921,-0.012607804232804236,-0.9794690549886736,-0.9799196585780585,-0.9789996409195383,benefit
zigzag,0.3,68,50,1000,-0.16297645949690395,-0.1969018580684414,-0.12988632061088942,0.6977006278321712,0.6796215167059544,0.7149606354079774,0.5787965540602076,0.5587273774091448,0.5979542622670717,6.890741241622257,5.764556380830806,8.046096334709796,-6.296571483536854,-8.506943091992834,-4.1427306389223535,0.025657608465608467,0.01873465608465608,0.03253518518518519,-0.9799132473648468,-0.980585893230256,-0.9792220729114706,harm_or_neutral_unclear
zigzag,0.4,0,50,1000,0.23335950028533103,0.1952021310757655,0.2724093166698856,0.3466148420606879,0.32440806293152513,0.3684644454085761,0.29828244066813747,0.2842737793297127,0.31284012231962166,-2.6952386409293667,-5.413206239976949,0.20677381003667042,8.301168874234934,6.43462401846048,10.331277158915254,-0.04192367724867725,-0.04571455026455026,-0.03701018518518519,-0.9937161628801529,-0.9939031086029277,-0.9935148815022242,benefit
zigzag,0.4,8,50,1000,0.018335569418764627,-0.016040922230366676,0.053858715331215716,0.377980829714327,0.3609037759730776,0.39671037443322993,0.30201290773609524,0.27805755610553956,0.3286737741757139,-2.894267956508899,-6.410286473704453,0.8574476221708501,-2.1527206216774304,-4.163286593237355,-0.016653879177167274,0.010917243386243385,-0.0073244708994709045,0.030917989417989407,-0.9954559362796723,-0.9955996380829288,-0.995294149319974,benefit
zigzag,0.4,18,50,1000,0.1016697797082239,0.08011555530087236,0.12226346401815613,0.22515767421011207,0.16907612339887756,0.2867236758599886,0.297918386432513,0.27160769975814714,0.3257574066098604,-9.75890982847551,-11.703683129225343,-7.654667992980291,-3.6673656745596706,-11.950494471051357,5.250922224314912,-0.008185190476190478,-0.01642103174603175,0.0011431216931216898,-0.993346391279431,-0.9936527601219102,-0.993025999382892,benefit
zigzag,0.4,26,50,1000,0.3874488831685008,0.3724857443850797,0.4022599247588188,0.15271914663894715,0.13047288155986728,0.17528251773517636,0.08901554073750785,0.06593451036124003,0.11160681682188897,-30.168036511722267,-31.129417949490247,-29.278023536444472,-63.75389303461185,-65.20911255580191,-62.25580220811459,-0.04828362962962963,-0.04887314814814815,-0.047629497354497355,-0.9910155173272918,-0.9914413942982696,-0.9905770118461303,benefit
zigzag,0.4,34,50,1000,0.4975055711019971,0.47466527522834445,0.5208896460318272,0.13646185354962387,0.12517601299870812,0.14763855350085375,0.06743766335844242,0.056557588011088185,0.07781346267915894,-25.784695763106594,-27.02644937517444,-24.643308196464034,-49.827599429854516,-51.815052547522,-47.79351995426595,-0.043989317460317465,-0.04541798941798942,-0.042565476190476195,-0.9880682844863794,-0.988286807003917,-0.9878646700963055,benefit
zigzag,0.4,44,50,1000,0.45577639084245825,0.43106154860844875,0.4799368425389825,0.20132043684844514,0.17918959550388908,0.22060256608952158,0.15504305072989433,0.14015866608491015,0.16947336711081787,-17.497187672366984,-18.357845274820672,-16.625867716216614,-22.649932348157375,-25.284749346062135,-20.040801816910474,-0.005838137566137567,-0.009783730158730165,-0.001983597883597884,-0.9902131738150441,-0.9904334429558266,-0.9899897102534111,benefit
zigzag,0.4,56,50,1000,0.4943860133774741,0.47364974882326755,0.5172498387183401,0.26413784916880595,0.2476631767633856,0.2813033689390365,0.18892528910343998,0.17506754430307278,0.2024461039191014,-15.937612168656038,-16.558328960846325,-15.30245461220699,-15.563000226823464,-18.36801413265515,-12.739182294998168,-0.015797968253968255,-0.018365740740740745,-0.013347883597883596,-0.9914769922898343,-0.9916945778744489,-0.9912612371110578,benefit
zigzag,0.4,68,50,1000,0.0764927819985457,0.03898659487586089,0.11200687176686389,0.191344284701169,0.1755460837768798,0.20769044544440812,0.12165626682203043,0.10847786692101113,0.13480155803467953,-1.8939894937707573,-3.095534321969205,-0.6344300417006363,-22.16800698565504,-25.23715526826874,-18.933538963640142,-0.005619370370370373,-0.009673148148148148,-0.0009675925925925904,-0.9905919553934128,-0.9907909392233263,-0.9903908610319891,benefit
