paired_id,base_condition_id,mode,q_dirs,q_coarseness,traj,tr,delay,rep,vote_round,frame,err2_pre_vote,vote_bin_switch_rate,vote_switch_chord2_mean,agg_cell_switch,agg_cell_jump_chord2,agg_norm,path_event,endpoint_wrap,branch_event,vote_event,vote_path_coincident,vote_only_event,path_only_event,quiet_event,err2_pre_next_vote,err2_increment_next_vote,positive_err2_increment_next_vote,event_class,err2_increment_next_vote_honest,positive_err2_increment_next_vote_honest,counterfactual_event_cost_sscrn,positive_counterfactual_event_cost_sscrn
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,48,864,0.2310795743903056,0.26,0.52,0.0,0.0,0.5003998401278722,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6928283258941675,0.46174875150386196,0.46174875150386196,vote_only,0.007713649460871441,0.007713649460871441,0.4540351020429905,0.4540351020429905
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,49,882,0.6928283258941675,0.76,1.5199999999999998,1.0,1.9999999999999998,0.7720103626247513,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1260502317223743,-0.5667780941717933,0.0,vote_only,-0.2608983304275308,0.0,-0.30587976374426246,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,50,900,0.1260502317223743,0.26,0.52,0.0,0.0,0.52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0320104040585215,-0.09403982766385281,0.0,vote_only,0.01802497641288396,0.01802497641288396,-0.11206480407673677,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,51,918,0.0320104040585215,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1820602326952335,0.150049828636712,0.150049828636712,quiet,0.022718061688112988,0.022718061688112988,0.12733176694859902,0.12733176694859902
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,52,936,0.1820602326952335,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19467388406993597,0.012613651374702467,0.012613651374702467,quiet,-0.049132898340826285,0.0,0.06174654971552875,0.06174654971552875
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,53,954,0.19467388406993597,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0496599928677573,-0.14501389120217867,0.0,quiet,0.10710418304655628,0.10710418304655628,-0.25211807424873495,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,54,972,0.0496599928677573,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.045574666472656664,-0.004085326395100633,0.0,quiet,0.7273918164750173,0.7273918164750173,-0.7314771428701179,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,55,990,0.045574666472656664,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7080881970588173,0.6625135305861607,0.6625135305861607,quiet,1.79285186655376,1.79285186655376,-1.1303383359675994,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,56,1008,0.7080881970588173,0.04,0.07999999999999999,0.0,0.0,0.4816637831516918,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.3965792676510804,1.688491070592263,1.688491070592263,vote_only,-1.9090737993903115,0.0,3.5975648699825746,3.5975648699825746
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,57,1026,2.3965792676510804,0.72,1.4399999999999997,1.0,1.9999999999999998,0.796994353806851,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3793937815091555,-2.017185486141925,0.0,vote_only,-0.644646512823681,0.0,-1.3725389733182438,0.0
