q_dirs,traj,tr,delay,rep,paired_id,base_condition_id,vote_bin_switch_rate,vote_switch_chord2_mean,agg_cell_switch_rate,agg_cell_jump_chord2_mean,path_event_rate,endpoint_wrap_rate,branch_event_rate,vote_path_coincident_rate,positive_err2_increment_t3,counterfactual_event_cost_sscrn,positive_counterfactual_event_cost_sscrn,rmse_t3,rmse_honest,rmse_gap_t3_minus_honest
16,square,0.35,34,3,sscrn_square_tr0.35_d34_rep3_q16,sscrn_square_tr0.35_d34_rep3,0.723,0.49181016821051093,0.94,0.9990715187607522,0.13,0.0,0.0,0.13,0.45738178341721164,-0.03474075294367648,0.7441632689995543,0.9835086181954212,1.4295464880192383,-0.4460378698238171
16,square,0.35,34,4,sscrn_square_tr0.35_d34_rep4_q16,sscrn_square_tr0.35_d34_rep4,0.6844,0.4505185379066006,0.85,0.911666294530318,0.09,0.0,0.0,0.09,0.42246017899363303,-0.008995222960882163,0.7619278381617363,0.9155254986952936,1.4155673488575824,-0.5000418501622887
16,square,0.35,34,5,sscrn_square_tr0.35_d34_rep5_q16,sscrn_square_tr0.35_d34_rep5,0.7140000000000001,0.5331407816526932,0.92,1.1155631540155477,0.13,0.0,0.0,0.13,0.4484207284845789,-0.015799726014533534,0.7860219899818215,0.966475232637643,1.4344421031040608,-0.46796687046641783
16,square,0.35,34,6,sscrn_square_tr0.35_d34_rep6_q16,sscrn_square_tr0.35_d34_rep6,0.6809999999999999,0.4611168122577896,0.85,0.9094838514537574,0.13,0.0,0.0,0.13,0.436464904937889,-0.025993341529382128,0.7652984914754919,0.9539488678756094,1.4307996047093694,-0.47685073683376
16,square,0.35,34,7,sscrn_square_tr0.35_d34_rep7_q16,sscrn_square_tr0.35_d34_rep7,0.715,0.5086864900508621,0.9,1.0449484794263406,0.1,0.0,0.0,0.1,0.406758989071696,-0.029456096372163808,0.7637162105527135,0.9310398975651681,1.4285200014790869,-0.4974801039139187
16,zigzag,0.25,12,0,sscrn_zigzag_tr0.25_d12_rep0_q16,sscrn_zigzag_tr0.25_d12_rep0,0.5936,0.8344358361660863,0.53,0.860333395096075,0.1,0.25,0.0,0.1,0.7089861813680642,0.018489408920494825,1.064442863006558,1.2433137360903632,1.395279718667635,-0.15196598257727167
16,zigzag,0.25,12,1,sscrn_zigzag_tr0.25_d12_rep1_q16,sscrn_zigzag_tr0.25_d12_rep1,0.539,0.7983005095495425,0.49,0.8189295148848594,0.11,0.24,0.0,0.11,0.7129440157655892,0.03907621821996977,0.9817863780877366,1.2170333825435689,1.4132395112446567,-0.1962061287010879
16,zigzag,0.25,12,2,sscrn_zigzag_tr0.25_d12_rep2_q16,sscrn_zigzag_tr0.25_d12_rep2,0.6275999999999999,0.7150843926195044,0.59,0.7724410479084304,0.08,0.22,0.0,0.08,0.6573603046581057,0.018926969179234275,1.0237312356834993,1.3440283309208227,1.376330741303417,-0.03230241038259418
16,zigzag,0.25,12,3,sscrn_zigzag_tr0.25_d12_rep3_q16,sscrn_zigzag_tr0.25_d12_rep3,0.5576,0.7961014431754724,0.51,0.8163551477484817,0.09,0.24,0.0,0.09,0.7276296155863617,0.029521850969874815,0.9656257245885131,1.227737109230639,1.3932499700254495,-0.16551286079481042
16,zigzag,0.25,12,4,sscrn_zigzag_tr0.25_d12_rep4_q16,sscrn_zigzag_tr0.25_d12_rep4,0.603,0.7185786517966816,0.56,0.7690095904033543,0.11,0.22,0.0,0.11,0.7118579595453924,0.06429087355566747,0.982016647934469,1.3621476804576875,1.4121781653676342,-0.05003048490994666
16,zigzag,0.25,12,5,sscrn_zigzag_tr0.25_d12_rep5_q16,sscrn_zigzag_tr0.25_d12_rep5,0.5861999999999999,0.8409389185228642,0.51,0.8717041069415159,0.1,0.23,0.0,0.1,0.7226747667583998,0.010981604419028007,1.1451949077172054,1.3065386639782814,1.4200207338438267,-0.11348206986554521
16,zigzag,0.25,12,6,sscrn_zigzag_tr0.25_d12_rep6_q16,sscrn_zigzag_tr0.25_d12_rep6,0.6172,0.9891936932779477,0.55,1.0288910612647952,0.09,0.23,0.0,0.09,0.6440924352320145,0.030566612566870734,1.0253610321388589,1.291042975320725,1.4049781904965917,-0.11393521517586658
16,zigzag,0.25,12,7,sscrn_zigzag_tr0.25_d12_rep7_q16,sscrn_zigzag_tr0.25_d12_rep7,0.5834,0.7582379960283283,0.53,0.8063514105093332,0.09,0.23,0.0,0.09,0.6737076633870415,0.012195776486790263,1.0538831620894145,1.2966758274301746,1.4098340301308983,-0.11315820270072363
16,zigzag,0.25,34,0,sscrn_zigzag_tr0.25_d34_rep0_q16,sscrn_zigzag_tr0.25_d34_rep0,0.6638,0.2764058616423355,0.62,0.30808178029910893,0.27,0.1,0.0,0.27,0.9214824905553072,0.11618066405690246,1.270053896161026,1.7996341579537471,2.0350223499141373,-0.23538819196039018
16,zigzag,0.25,34,1,sscrn_zigzag_tr0.25_d34_rep1_q16,sscrn_zigzag_tr0.25_d34_rep1,0.6726000000000001,0.2947518740957788,0.65,0.34209848126676634,0.26,0.11,0.0,0.26,0.8520738788113971,-0.0025408849052239767,1.3120768837155694,1.7695692965436087,2.0281487520749786,-0.25857945553136985
16,zigzag,0.25,34,2,sscrn_zigzag_tr0.25_d34_rep2_q16,sscrn_zigzag_tr0.25_d34_rep2,0.6968,0.3260456932894873,0.68,0.34235968541622036,0.27,0.09,0.0,0.27,0.8358798098266398,0.039673658761014814,1.2402064335169678,1.7819928422726983,2.019669960224319,-0.23767711795162083
16,zigzag,0.25,34,3,sscrn_zigzag_tr0.25_d34_rep3_q16,sscrn_zigzag_tr0.25_d34_rep3,0.6666,0.26859546625753283,0.62,0.29510484634625067,0.27,0.11,0.0,0.27,0.8996235051522616,0.05863101498746789,1.2322349525439253,1.7904886632856685,2.036846412207718,-0.24635774892204942
16,zigzag,0.25,34,4,sscrn_zigzag_tr0.25_d34_rep4_q16,sscrn_zigzag_tr0.25_d34_rep4,0.6578,0.2724330194596132,0.62,0.3092469819699816,0.27,0.11,0.0,0.27,0.9144292922391718,0.05508948437196614,1.2658608463839358,1.792225508325582,2.0184732838613173,-0.22624777553573527
16,zigzag,0.25,34,5,sscrn_zigzag_tr0.25_d34_rep5_q16,sscrn_zigzag_tr0.25_d34_rep5,0.6648000000000001,0.26937519095337353,0.62,0.297257858296185,0.27,0.11,0.0,0.27,0.8924498030959869,0.07195762685793233,1.2624063300719863,1.7984286951792068,2.0337518655565416,-0.23532317037733486
16,zigzag,0.25,34,6,sscrn_zigzag_tr0.25_d34_rep6_q16,sscrn_zigzag_tr0.25_d34_rep6,0.6628000000000001,0.2730573750119581,0.6,0.30620216327043304,0.26,0.11,0.0,0.26,0.9336557059583563,0.0554500519949113,1.295642312315039,1.777517736510284,2.0163297834085308,-0.23881204689824664
16,zigzag,0.25,34,7,sscrn_zigzag_tr0.25_d34_rep7_q16,sscrn_zigzag_tr0.25_d34_rep7,0.7066,0.32391606285513275,0.71,0.35458058211284493,0.26,0.1,0.0,0.26,0.9464569237982311,0.18579344557976138,1.3794981701929565,1.8739534963135478,1.947453762355329,-0.07350026604178117
16,zigzag,0.35,12,0,sscrn_zigzag_tr0.35_d12_rep0_q16,sscrn_zigzag_tr0.35_d12_rep0,0.608,0.977149590102735,0.59,1.0907844893285008,0.06,0.24,0.0,0.06,0.6977553387179907,-0.0007575834964889285,0.5319396372748858,1.3469095624542327,1.4349476094942253,-0.08803804703999263
16,zigzag,0.35,12,1,sscrn_zigzag_tr0.35_d12_rep1_q16,sscrn_zigzag_tr0.35_d12_rep1,0.6006,0.851456390469674,0.67,1.0063702711273799,0.09,0.23,0.0,0.09,0.6723492809277493,-0.007684862013856676,0.9819488982701828,1.2407684510674333,1.4537437156387227,-0.21297526457128946
16,zigzag,0.35,12,2,sscrn_zigzag_tr0.35_d12_rep2_q16,sscrn_zigzag_tr0.35_d12_rep2,0.6066,1.1043692877571032,0.61,1.205062394445612,0.08,0.24,0.0,0.08,0.6174022799262381,-0.00919938826007621,0.9271084705310743,1.1919661394878205,1.3873484680702708,-0.1953823285824503
16,zigzag,0.35,12,3,sscrn_zigzag_tr0.35_d12_rep3_q16,sscrn_zigzag_tr0.35_d12_rep3,0.5980000000000001,1.0000892275479965,0.57,1.1023551181748639,0.08,0.24,0.0,0.08,0.6539393897253463,0.012659017983723929,0.9373456991891397,1.2944962656776287,1.3981864999106712,-0.10369023423304258
16,zigzag,0.35,12,4,sscrn_zigzag_tr0.35_d12_rep4_q16,sscrn_zigzag_tr0.35_d12_rep4,0.6264,1.0087154586154972,0.62,1.1094272805987329,0.09,0.24,0.0,0.09,0.7195973769761983,0.031858470239444034,1.0123513073646304,1.2911735691607,1.4135827466514086,-0.12240917749070857
16,zigzag,0.35,12,5,sscrn_zigzag_tr0.35_d12_rep5_q16,sscrn_zigzag_tr0.35_d12_rep5,0.6096,1.0632947588004182,0.62,1.1816256516862462,0.08,0.25,0.0,0.08,0.6785478711501179,0.057155795375212065,0.518026898373024,1.2551981426895678,1.4078669192220779,-0.1526687765325101
16,zigzag,0.35,12,6,sscrn_zigzag_tr0.35_d12_rep6_q16,sscrn_zigzag_tr0.35_d12_rep6,0.5962,0.833140275254607,0.58,0.950575241914784,0.07,0.23,0.0,0.07,0.6910051104984541,-0.0015349083487658124,0.9466017708431966,1.3172574447343584,1.3945605996675523,-0.07730315493319395
16,zigzag,0.35,12,7,sscrn_zigzag_tr0.35_d12_rep7_q16,sscrn_zigzag_tr0.35_d12_rep7,0.6292,0.9475593587669506,0.65,1.1185195458381658,0.09,0.22,0.0,0.09,0.6825862623013356,0.026737163071341566,1.0338610112240714,1.3546685459282628,1.4186324534819081,-0.06396390755364534
16,zigzag,0.35,34,0,sscrn_zigzag_tr0.35_d34_rep0_q16,sscrn_zigzag_tr0.35_d34_rep0,0.6901999999999999,0.4366676002600368,0.66,0.6552337572000471,0.25,0.11,0.0,0.24,0.8479015859087219,0.00671283382533871,1.2907047853005649,1.6560007017781275,2.0128732159298517,-0.35687251415172416
16,zigzag,0.35,34,1,sscrn_zigzag_tr0.35_d34_rep1_q16,sscrn_zigzag_tr0.35_d34_rep1,0.6709999999999999,0.4401893297670614,0.61,0.660805466922471,0.24,0.1,0.0,0.24,0.7998307501391081,0.11116873878606985,1.266433429776709,1.5933821886578954,1.937335455004475,-0.34395326634657963
16,zigzag,0.35,34,2,sscrn_zigzag_tr0.35_d34_rep2_q16,sscrn_zigzag_tr0.35_d34_rep2,0.7092,0.4140845286826865,0.71,0.6049911057492833,0.25,0.12,0.0,0.25,0.8197133808191258,0.09511484217784123,1.3141247713263378,1.672056583049792,1.9397678112379042,-0.2677112281881122
16,zigzag,0.35,34,3,sscrn_zigzag_tr0.35_d34_rep3_q16,sscrn_zigzag_tr0.35_d34_rep3,0.6674,0.3909011650661618,0.66,0.5966895941469998,0.21,0.12,0.0,0.2,0.8084086261927483,0.02809233232677313,1.3397822063918523,1.5934472885484692,1.9801055243334773,-0.38665823578500813
16,zigzag,0.35,34,4,sscrn_zigzag_tr0.35_d34_rep4_q16,sscrn_zigzag_tr0.35_d34_rep4,0.6942,0.4478731932860769,0.69,0.6705358092403609,0.23,0.11,0.0,0.22,0.7834832800814495,0.11486597467025826,1.275406586350366,1.597361750517126,2.000515958143025,-0.40315420762589893
16,zigzag,0.35,34,5,sscrn_zigzag_tr0.35_d34_rep5_q16,sscrn_zigzag_tr0.35_d34_rep5,0.6662,0.3944447311870538,0.64,0.5946620168531391,0.23,0.12,0.0,0.23,0.8411406847913913,0.04848641748934684,1.3267069615196823,1.6296590751188924,1.9359927185289945,-0.30633364341010205
16,zigzag,0.35,34,6,sscrn_zigzag_tr0.35_d34_rep6_q16,sscrn_zigzag_tr0.35_d34_rep6,0.6751999999999999,0.3787402904079568,0.65,0.5690359254996981,0.21,0.12,0.0,0.21,0.8304884946695331,-0.0384073192585122,1.3359259448005452,1.6064044250397107,2.0243805575075875,-0.4179761324678768
16,zigzag,0.35,34,7,sscrn_zigzag_tr0.35_d34_rep7_q16,sscrn_zigzag_tr0.35_d34_rep7,0.7148,0.4353333767145533,0.73,0.6893931331785997,0.22,0.11,0.0,0.22,0.824764821324829,0.0783902779387626,1.3711597334027754,1.6676719447439776,1.9446899475864767,-0.2770180028424991
